Payment_ID,Order_ID,Payment_Method,Amount,Payment_Date,Payment_Status
5879,5879,UPI,9659.18,2023-09-24,Refunded
5880,5880,Net Banking,3925.14,2024-03-07,Paid
5881,5881,UPI,8028.39,2024-01-18,Refunded
5882,5882,Debit Card,982.65,2024-05-17,Paid
5883,5883,UPI,9321.13,2024-08-15,Paid
5884,5884,Net Banking,6374.26,2023-10-04,Refunded
5885,5885,COD,13653.27,2024-07-04,Refunded
5886,5886,COD,4648.42,2023-08-17,Paid
5887,5887,COD,8886.72,2025-03-16,Paid
5888,5888,COD,525.3,2025-01-06,Paid
5889,5889,UPI,13476.37,2024-03-15,Paid
5890,5890,Debit Card,3213.32,2025-03-03,Paid
5891,5891,Net Banking,8766.84,2024-02-01,Paid
5892,5892,COD,6558.36,2024-07-18,Refunded
5893,5893,Net Banking,5186.41,2024-09-29,Refunded
5894,5894,COD,7150.42,2024-05-22,Paid
5895,5895,UPI,11097.56,2024-09-25,Paid
5896,5896,COD,3460.05,2025-01-16,Paid
5897,5897,Net Banking,7625.0,2023-11-20,Paid
5898,5898,Net Banking,2614.56,2024-08-23,Refunded
5899,5899,UPI,12544.53,2025-04-18,Paid
5900,5900,Net Banking,9612.15,2024-11-24,Refunded
5901,5901,Net Banking,6799.24,2025-05-01,Refunded
5902,5902,Net Banking,13403.51,2024-11-22,Paid
5903,5903,UPI,8322.71,2025-04-24,Paid
5904,5904,Debit Card,9655.46,2025-05-07,Paid
5905,5905,Net Banking,12237.79,2024-04-28,Refunded
5906,5906,Net Banking,13966.48,2024-06-02,Refunded
5907,5907,COD,5029.96,2023-12-04,Paid
5908,5908,Debit Card,10018.96,2024-05-09,Paid
5909,5909,Net Banking,14608.38,2024-01-29,Paid
5910,5910,Debit Card,389.06,2024-07-22,Paid
5911,5911,COD,3822.78,2024-02-11,Refunded
5912,5912,Net Banking,393.92,2023-07-23,Refunded
5913,5913,Net Banking,13370.16,2024-11-28,Refunded
5914,5914,Debit Card,7346.68,2024-06-16,Paid
5915,5915,COD,5491.83,2025-01-22,Paid
5916,5916,Debit Card,4212.27,2024-11-11,Refunded
5917,5917,Net Banking,13779.83,2023-07-18,Paid
5918,5918,COD,3717.41,2023-08-03,Paid
5919,5919,UPI,11538.13,2025-05-28,Paid
5920,5920,COD,7644.99,2024-06-22,Paid
5921,5921,Debit Card,2116.2,2024-12-15,Refunded
5922,5922,Net Banking,13225.83,2024-05-29,Paid
5923,5923,UPI,242.23,2025-04-20,Paid
5924,5924,Debit Card,9722.05,2024-05-03,Paid
5925,5925,COD,11091.18,2023-07-06,Paid
5926,5926,Net Banking,1537.74,2025-05-03,Refunded
5927,5927,Debit Card,9726.35,2023-10-30,Paid
5928,5928,UPI,12577.33,2025-06-15,Refunded
5929,5929,Debit Card,1265.76,2024-12-23,Refunded
5930,5930,Debit Card,12302.46,2024-09-29,Refunded
5931,5931,Net Banking,1813.78,2024-05-23,Refunded
5932,5932,Debit Card,7849.86,2024-04-11,Refunded
5933,5933,UPI,13135.54,2024-10-19,Refunded
5934,5934,Debit Card,12848.34,2024-05-08,Paid
5935,5935,Net Banking,5731.89,2023-10-08,Refunded
5936,5936,Debit Card,9216.96,2025-05-03,Refunded
5937,5937,UPI,14925.65,2024-02-28,Paid
5938,5938,Net Banking,13894.25,2023-11-07,Refunded
5939,5939,COD,2238.04,2024-06-03,Paid
5940,5940,UPI,11924.93,2023-07-14,Refunded
5941,5941,COD,1794.8,2024-05-25,Paid
5942,5942,Net Banking,4053.49,2024-10-04,Paid
5943,5943,Net Banking,4447.33,2024-08-07,Paid
5944,5944,Net Banking,11481.05,2023-06-25,Paid
5945,5945,Debit Card,14795.64,2025-03-31,Refunded
5946,5946,COD,762.5,2024-09-21,Paid
5947,5947,Debit Card,11719.05,2024-11-14,Paid
5948,5948,Net Banking,11006.44,2024-03-05,Refunded
5949,5949,UPI,1340.75,2024-01-30,Paid
5950,5950,Debit Card,4401.46,2024-06-03,Refunded
5951,5951,UPI,8816.53,2024-12-21,Paid
5952,5952,UPI,10136.84,2024-09-09,Paid
5953,5953,UPI,14738.92,2024-12-21,Paid
5954,5954,COD,9088.81,2025-02-24,Refunded
5955,5955,UPI,3396.15,2024-07-14,Paid
5956,5956,Net Banking,5325.77,2024-11-06,Refunded
5957,5957,Debit Card,11000.71,2025-04-09,Refunded
5958,5958,Net Banking,9475.57,2023-07-16,Paid
5959,5959,COD,6990.61,2024-06-15,Paid
5960,5960,COD,4090.71,2024-08-11,Paid
5961,5961,Debit Card,5514.55,2024-04-17,Refunded
5962,5962,Debit Card,871.53,2024-05-20,Paid
5963,5963,Net Banking,9970.78,2025-05-29,Paid
5964,5964,COD,3462.25,2025-05-14,Refunded
5965,5965,COD,14206.41,2023-12-10,Paid
5966,5966,UPI,4347.81,2024-10-15,Paid
5967,5967,Debit Card,9860.14,2023-11-25,Refunded
5968,5968,COD,7273.79,2024-12-08,Paid
5969,5969,Net Banking,7246.46,2024-12-08,Refunded
5970,5970,Net Banking,7252.16,2023-07-06,Paid
5971,5971,COD,5920.78,2024-11-14,Refunded
5972,5972,COD,11758.41,2025-03-21,Paid
5973,5973,Net Banking,4167.02,2025-06-03,Refunded
5974,5974,UPI,8709.18,2024-11-16,Refunded
5975,5975,Debit Card,10112.04,2024-02-06,Paid
5976,5976,COD,9657.62,2023-11-16,Paid
5977,5977,COD,9815.57,2024-05-30,Paid
5978,5978,UPI,3462.35,2023-07-26,Refunded
5979,5979,Debit Card,3787.6,2025-03-21,Paid
5980,5980,Debit Card,10781.49,2023-07-24,Refunded
5981,5981,UPI,12290.88,2024-09-23,Refunded
5982,5982,UPI,422.4,2025-04-13,Paid
5983,5983,Debit Card,13832.8,2024-07-15,Refunded
5984,5984,Debit Card,14764.64,2024-02-25,Paid
5985,5985,Net Banking,8135.57,2023-10-08,Refunded
5986,5986,Net Banking,12123.01,2024-02-13,Paid
5987,5987,COD,11980.11,2023-07-27,Refunded
5988,5988,COD,13336.66,2024-01-20,Paid
5989,5989,Net Banking,14560.38,2023-09-12,Paid
5990,5990,COD,6508.92,2024-10-17,Paid
5991,5991,Debit Card,8740.51,2024-05-09,Refunded
5992,5992,COD,2610.57,2023-07-18,Refunded
5993,5993,Net Banking,10089.74,2025-01-23,Paid
5994,5994,Debit Card,8449.53,2025-03-26,Refunded
5995,5995,COD,2376.65,2025-03-13,Paid
5996,5996,COD,8313.66,2024-09-07,Paid
5997,5997,Debit Card,5546.58,2024-05-29,Paid
5998,5998,COD,13004.75,2023-12-07,Paid
5999,5999,Debit Card,14141.74,2024-05-12,Refunded
6000,6000,Net Banking,5812.14,2024-10-23,Paid
6001,6001,Net Banking,12044.9,2023-09-28,Paid
6002,6002,Net Banking,3572.53,2024-12-22,Paid
6003,6003,Net Banking,938.35,2023-07-30,Refunded
6004,6004,Debit Card,8768.04,2024-11-20,Paid
6005,6005,Debit Card,4935.09,2023-07-05,Refunded
6006,6006,Net Banking,5428.83,2024-03-16,Paid
6007,6007,Debit Card,12270.85,2024-01-20,Paid
6008,6008,Debit Card,557.58,2024-07-05,Paid
6009,6009,COD,3366.35,2024-02-23,Refunded
6010,6010,COD,8210.79,2024-10-19,Refunded
6011,6011,COD,1210.41,2024-05-14,Refunded
6012,6012,Net Banking,3387.1,2023-08-09,Paid
6013,6013,Net Banking,498.15,2025-03-29,Paid
6014,6014,Net Banking,3432.69,2023-08-06,Refunded
6015,6015,Debit Card,13624.16,2024-02-27,Refunded
6016,6016,COD,1865.21,2024-03-31,Refunded
6017,6017,COD,3116.22,2024-07-03,Refunded
6018,6018,Net Banking,2306.12,2023-10-14,Refunded
6019,6019,Debit Card,2815.3,2024-12-16,Paid
6020,6020,UPI,6191.83,2024-07-30,Paid
6021,6021,UPI,7280.07,2023-11-04,Paid
6022,6022,Net Banking,10055.5,2024-02-08,Refunded
6023,6023,Net Banking,7740.87,2023-08-08,Refunded
6024,6024,COD,13073.24,2025-05-09,Refunded
6025,6025,Net Banking,9523.32,2023-10-08,Refunded
6026,6026,COD,12043.74,2024-03-19,Refunded
6027,6027,Net Banking,6698.71,2025-03-22,Refunded
6028,6028,COD,7455.83,2025-03-22,Refunded
6029,6029,COD,8146.9,2023-11-20,Paid
6030,6030,UPI,12351.41,2024-09-08,Paid
6031,6031,Debit Card,11950.86,2024-11-03,Refunded
6032,6032,Net Banking,14330.65,2024-05-24,Refunded
6033,6033,Debit Card,7091.1,2025-02-21,Paid
6034,6034,Net Banking,956.66,2024-10-14,Paid
6035,6035,Debit Card,1138.89,2025-04-03,Refunded
6036,6036,COD,8180.44,2025-03-19,Refunded
6037,6037,Net Banking,6472.47,2024-03-13,Refunded
6038,6038,UPI,3467.03,2024-05-17,Paid
6039,6039,COD,5599.13,2023-06-26,Refunded
6040,6040,Net Banking,12818.64,2025-02-26,Refunded
6041,6041,UPI,14363.3,2023-11-12,Refunded
6042,6042,UPI,4210.64,2023-12-14,Refunded
6043,6043,COD,257.07,2024-08-11,Refunded
6044,6044,Net Banking,5501.71,2023-08-20,Refunded
6045,6045,UPI,14666.57,2024-11-21,Refunded
6046,6046,COD,1890.32,2024-04-24,Paid
6047,6047,COD,13642.77,2025-01-10,Refunded
6048,6048,COD,10452.47,2024-08-26,Paid
6049,6049,COD,14677.51,2025-02-26,Refunded
6050,6050,Net Banking,13424.78,2024-12-25,Paid
6051,6051,Debit Card,7963.07,2024-06-23,Paid
6052,6052,Debit Card,7482.99,2024-12-05,Paid
6053,6053,Debit Card,14440.6,2024-02-14,Paid
6054,6054,COD,3053.77,2023-08-17,Refunded
6055,6055,COD,4083.44,2023-08-30,Paid
6056,6056,UPI,5814.36,2023-12-23,Paid
6057,6057,COD,731.54,2025-03-30,Refunded
6058,6058,Net Banking,9056.53,2024-11-03,Paid
6059,6059,Net Banking,9705.39,2023-09-30,Paid
6060,6060,UPI,4933.51,2025-03-07,Paid
6061,6061,Net Banking,599.68,2024-09-18,Paid
6062,6062,UPI,11654.01,2024-02-17,Refunded
6063,6063,COD,9736.13,2023-09-30,Refunded
6064,6064,Net Banking,11740.88,2025-01-15,Paid
6065,6065,Net Banking,2859.13,2023-09-09,Paid
6066,6066,Net Banking,6629.82,2024-08-05,Refunded
6067,6067,Net Banking,3511.76,2023-10-25,Paid
6068,6068,UPI,14208.78,2024-06-24,Refunded
6069,6069,UPI,3369.01,2023-11-13,Refunded
6070,6070,Debit Card,8011.53,2024-04-04,Paid
6071,6071,Net Banking,14770.98,2023-12-18,Refunded
6072,6072,Debit Card,4580.53,2023-10-18,Refunded
6073,6073,UPI,12887.12,2023-07-28,Paid
6074,6074,COD,14903.34,2025-02-07,Paid
6075,6075,Net Banking,12701.32,2023-08-05,Refunded
6076,6076,COD,13945.18,2023-07-22,Refunded
6077,6077,UPI,3925.72,2025-01-25,Refunded
6078,6078,Net Banking,8545.1,2023-12-08,Refunded
6079,6079,UPI,5525.85,2024-07-02,Paid
6080,6080,Net Banking,9034.24,2024-10-09,Paid
6081,6081,UPI,9849.51,2025-04-15,Paid
6082,6082,Net Banking,5547.31,2024-12-03,Refunded
6083,6083,Debit Card,5028.11,2025-02-21,Refunded
6084,6084,Debit Card,8843.33,2024-09-05,Refunded
6085,6085,Debit Card,6077.57,2024-02-23,Paid
6086,6086,COD,11339.58,2023-11-04,Refunded
6087,6087,Net Banking,9243.31,2024-08-20,Paid
6088,6088,UPI,5691.87,2023-07-06,Refunded
6089,6089,COD,2068.08,2024-05-17,Paid
6090,6090,Debit Card,12975.1,2025-05-10,Refunded
6091,6091,UPI,5691.11,2023-11-29,Paid
6092,6092,Debit Card,3339.81,2025-03-07,Paid
6093,6093,Net Banking,5056.25,2025-06-10,Paid
6094,6094,Debit Card,13391.82,2024-05-02,Paid
6095,6095,Net Banking,4196.21,2023-11-22,Paid
6096,6096,COD,3786.41,2024-03-04,Paid
6097,6097,Debit Card,7753.03,2023-11-05,Paid
6098,6098,Net Banking,8433.92,2025-01-11,Paid
6099,6099,UPI,11148.07,2024-11-26,Refunded
6100,6100,UPI,9581.46,2025-06-05,Paid
6101,6101,COD,3069.67,2024-07-18,Paid
6102,6102,UPI,12478.24,2023-07-29,Refunded
6103,6103,Debit Card,1939.43,2025-04-12,Refunded
6104,6104,COD,1699.9,2023-08-21,Paid
6105,6105,COD,6581.93,2024-02-25,Paid
6106,6106,UPI,14361.55,2024-12-31,Paid
6107,6107,UPI,2825.21,2025-05-19,Refunded
6108,6108,Debit Card,9567.22,2024-06-14,Refunded
6109,6109,COD,8076.22,2024-05-18,Paid
6110,6110,Debit Card,10291.58,2025-02-22,Paid
6111,6111,UPI,2763.05,2024-01-20,Paid
6112,6112,Debit Card,4700.84,2023-07-30,Paid
6113,6113,Net Banking,8068.69,2024-09-12,Paid
6114,6114,COD,12439.99,2024-09-03,Paid
6115,6115,Debit Card,13273.84,2024-08-22,Refunded
6116,6116,UPI,14213.15,2024-06-14,Paid
6117,6117,COD,1736.23,2023-10-26,Paid
6118,6118,COD,2134.13,2024-07-01,Paid
6119,6119,UPI,1773.31,2025-02-23,Refunded
6120,6120,COD,11325.8,2024-04-07,Paid
6121,6121,UPI,14655.38,2023-09-06,Refunded
6122,6122,UPI,13185.24,2023-07-02,Paid
6123,6123,Net Banking,6343.59,2025-05-03,Refunded
6124,6124,Net Banking,1749.09,2024-12-07,Paid
6125,6125,UPI,13243.1,2024-05-21,Refunded
6126,6126,COD,1637.31,2024-08-19,Refunded
6127,6127,UPI,3819.3,2024-06-04,Refunded
6128,6128,Net Banking,949.41,2025-02-24,Refunded
6129,6129,Debit Card,4319.13,2023-08-14,Paid
6130,6130,Debit Card,6093.4,2024-09-11,Refunded
6131,6131,UPI,120.07,2024-12-07,Paid
6132,6132,Net Banking,13907.8,2024-04-03,Refunded
6133,6133,COD,7893.73,2025-01-12,Refunded
6134,6134,COD,7074.8,2023-11-27,Paid
6135,6135,UPI,4237.27,2025-01-21,Paid
6136,6136,Debit Card,5676.35,2024-10-17,Paid
6137,6137,COD,9710.49,2024-03-27,Paid
6138,6138,UPI,12237.34,2025-02-12,Paid
6139,6139,Debit Card,1150.44,2023-08-12,Paid
6140,6140,UPI,4994.11,2024-09-06,Refunded
6141,6141,COD,14420.04,2025-01-01,Paid
6142,6142,UPI,3710.99,2023-11-16,Paid
6143,6143,Debit Card,5698.27,2024-02-24,Paid
6144,6144,COD,5017.52,2023-06-28,Refunded
6145,6145,Debit Card,2982.06,2024-12-30,Paid
6146,6146,Net Banking,1227.16,2023-07-24,Refunded
6147,6147,COD,3034.17,2023-11-08,Refunded
6148,6148,COD,14883.58,2023-12-11,Refunded
6149,6149,COD,1430.98,2023-07-20,Refunded
6150,6150,UPI,14879.46,2024-06-01,Paid
6151,6151,UPI,8102.62,2025-05-29,Refunded
6152,6152,COD,7923.62,2025-01-12,Paid
6153,6153,Debit Card,10977.94,2024-09-13,Refunded
6154,6154,Net Banking,7977.11,2023-11-22,Paid
6155,6155,COD,14056.75,2023-09-07,Paid
6156,6156,Net Banking,6691.03,2024-01-02,Refunded
6157,6157,COD,6859.94,2024-05-16,Refunded
6158,6158,Net Banking,4508.99,2024-06-05,Refunded
6159,6159,Debit Card,8075.69,2024-12-22,Refunded
6160,6160,COD,11914.46,2025-01-07,Paid
6161,6161,Net Banking,7350.07,2024-12-16,Refunded
6162,6162,UPI,11870.18,2024-12-02,Paid
6163,6163,Net Banking,10315.04,2023-12-12,Paid
6164,6164,Net Banking,13508.68,2025-02-12,Refunded
6165,6165,Net Banking,2512.55,2024-06-30,Paid
6166,6166,Net Banking,3229.0,2023-09-30,Refunded
6167,6167,UPI,3661.04,2024-10-18,Paid
6168,6168,COD,8007.06,2024-04-20,Paid
6169,6169,UPI,6792.34,2024-01-15,Refunded
6170,6170,Net Banking,11412.7,2024-12-27,Paid
6171,6171,UPI,5595.02,2024-10-25,Paid
6172,6172,Net Banking,12310.13,2024-08-04,Refunded
6173,6173,Debit Card,3911.01,2023-07-18,Paid
6174,6174,Net Banking,13184.3,2024-06-02,Refunded
6175,6175,Debit Card,314.72,2023-09-22,Refunded
6176,6176,Net Banking,5848.69,2024-10-04,Paid
6177,6177,UPI,12732.19,2024-07-14,Paid
6178,6178,COD,8955.18,2023-11-26,Refunded
6179,6179,Debit Card,9050.51,2025-05-09,Refunded
6180,6180,COD,6054.23,2025-06-12,Paid
6181,6181,Net Banking,12193.85,2023-11-04,Paid
6182,6182,Net Banking,13484.83,2024-12-18,Refunded
6183,6183,Net Banking,5310.32,2024-01-24,Paid
6184,6184,Debit Card,7213.8,2024-05-12,Paid
6185,6185,COD,14684.61,2024-11-11,Refunded
6186,6186,UPI,11383.01,2025-04-08,Paid
6187,6187,Net Banking,4726.93,2024-06-19,Refunded
6188,6188,COD,11857.66,2025-01-18,Paid
6189,6189,COD,3678.19,2025-04-12,Refunded
6190,6190,COD,14533.63,2024-02-28,Paid
6191,6191,UPI,8137.7,2024-04-05,Paid
6192,6192,UPI,14068.27,2023-08-02,Paid
6193,6193,Net Banking,7818.95,2025-02-17,Paid
6194,6194,COD,12243.46,2025-03-22,Paid
6195,6195,UPI,13023.27,2025-03-07,Refunded
6196,6196,Debit Card,6072.18,2025-06-17,Paid
6197,6197,Debit Card,5496.29,2023-10-06,Refunded
6198,6198,COD,9760.48,2024-12-24,Paid
6199,6199,Net Banking,1970.73,2024-08-21,Refunded
6200,6200,COD,5199.12,2024-04-02,Paid
6201,6201,COD,3293.31,2024-11-27,Refunded
6202,6202,Net Banking,6865.95,2023-11-28,Paid
6203,6203,Debit Card,8033.26,2024-02-01,Paid
6204,6204,Net Banking,5104.27,2023-07-29,Refunded
6205,6205,Net Banking,2987.52,2024-11-29,Paid
6206,6206,UPI,10807.63,2024-08-15,Paid
6207,6207,Debit Card,8908.68,2023-09-30,Refunded
6208,6208,Debit Card,9792.64,2025-04-06,Paid
6209,6209,UPI,2068.27,2024-08-26,Paid
6210,6210,UPI,12734.02,2024-11-10,Paid
6211,6211,COD,4972.6,2024-01-10,Paid
6212,6212,Net Banking,5622.34,2025-04-20,Paid
6213,6213,UPI,13056.7,2025-01-22,Paid
6214,6214,Net Banking,1415.08,2025-03-22,Refunded
6215,6215,UPI,7552.19,2024-03-28,Refunded
6216,6216,Net Banking,13767.88,2023-08-06,Paid
6217,6217,COD,14296.36,2024-12-26,Paid
6218,6218,Net Banking,9099.21,2024-08-10,Paid
6219,6219,COD,9408.04,2024-02-18,Paid
6220,6220,Debit Card,3794.23,2023-09-18,Paid
6221,6221,UPI,12600.8,2024-10-16,Refunded
6222,6222,Debit Card,11287.06,2025-06-03,Paid
6223,6223,UPI,4245.55,2025-01-05,Paid
6224,6224,Net Banking,1211.07,2024-05-07,Refunded
6225,6225,COD,5034.63,2023-07-06,Refunded
6226,6226,Debit Card,14166.4,2024-06-21,Paid
6227,6227,Debit Card,11219.14,2024-09-05,Paid
6228,6228,Debit Card,11520.44,2025-03-06,Refunded
6229,6229,UPI,14094.59,2024-03-12,Refunded
6230,6230,COD,6477.01,2023-07-21,Refunded
6231,6231,COD,592.29,2023-12-04,Paid
6232,6232,Debit Card,3116.08,2024-12-20,Refunded
6233,6233,COD,9790.71,2023-07-25,Paid
6234,6234,Debit Card,8068.15,2024-11-28,Paid
6235,6235,COD,12327.97,2024-08-06,Paid
6236,6236,UPI,8130.32,2025-05-13,Refunded
6237,6237,Debit Card,1834.01,2025-03-13,Refunded
6238,6238,Debit Card,4789.0,2024-02-25,Paid
6239,6239,Debit Card,14371.08,2024-07-06,Paid
6240,6240,COD,7753.0,2025-04-28,Paid
6241,6241,Net Banking,13635.76,2024-05-17,Refunded
6242,6242,UPI,3297.79,2024-03-24,Paid
6243,6243,COD,3485.03,2025-02-06,Refunded
6244,6244,Debit Card,226.45,2025-06-08,Paid
6245,6245,Net Banking,1512.66,2025-05-06,Paid
6246,6246,Net Banking,13457.21,2024-01-01,Paid
6247,6247,UPI,12938.71,2024-03-21,Refunded
6248,6248,UPI,9419.34,2024-03-24,Refunded
6249,6249,Debit Card,3531.05,2023-08-29,Refunded
6250,6250,COD,5589.63,2024-08-13,Refunded
6251,6251,COD,13002.51,2024-05-08,Paid
6252,6252,Net Banking,1638.31,2025-01-27,Refunded
6253,6253,COD,12658.66,2023-10-14,Refunded
6254,6254,COD,6559.4,2024-09-08,Refunded
6255,6255,UPI,1447.04,2023-11-08,Refunded
6256,6256,UPI,5843.12,2025-02-05,Paid
6257,6257,UPI,11103.29,2024-12-01,Paid
6258,6258,COD,528.8,2024-11-02,Refunded
6259,6259,UPI,10710.67,2024-10-28,Paid
6260,6260,Debit Card,1389.53,2024-09-08,Refunded
6261,6261,Net Banking,7856.43,2024-10-08,Refunded
6262,6262,Net Banking,9304.66,2023-10-03,Paid
6263,6263,Net Banking,1539.34,2024-08-16,Paid
6264,6264,UPI,3433.87,2024-02-06,Refunded
6265,6265,Debit Card,14926.33,2024-12-06,Paid
6266,6266,UPI,11664.72,2025-01-15,Refunded
6267,6267,Net Banking,11757.69,2025-03-15,Refunded
6268,6268,UPI,3666.14,2024-05-29,Refunded
6269,6269,Debit Card,4566.01,2024-04-02,Refunded
6270,6270,COD,4621.57,2024-04-08,Paid
6271,6271,UPI,4464.84,2025-01-17,Paid
6272,6272,Net Banking,10961.72,2024-01-23,Refunded
6273,6273,UPI,4769.15,2025-02-25,Paid
6274,6274,UPI,13893.41,2025-04-10,Paid
6275,6275,Debit Card,1946.81,2025-01-09,Paid
6276,6276,UPI,8114.18,2023-10-22,Paid
6277,6277,COD,11349.8,2023-12-01,Paid
6278,6278,Debit Card,3240.84,2023-11-06,Paid
6279,6279,UPI,14313.05,2024-09-15,Paid
6280,6280,Net Banking,6677.71,2024-02-29,Paid
6281,6281,Net Banking,14302.75,2025-02-13,Refunded
6282,6282,Net Banking,7398.25,2023-12-09,Paid
6283,6283,UPI,4645.29,2024-05-30,Paid
6284,6284,UPI,4278.93,2024-09-12,Refunded
6285,6285,COD,10443.72,2023-11-04,Refunded
6286,6286,UPI,1639.55,2023-11-05,Paid
6287,6287,UPI,5712.97,2024-03-18,Paid
6288,6288,Debit Card,14870.74,2025-04-27,Refunded
6289,6289,UPI,8232.85,2023-10-11,Paid
6290,6290,COD,8115.48,2024-06-16,Refunded
6291,6291,UPI,4256.12,2024-01-26,Paid
6292,6292,Net Banking,8448.53,2025-06-01,Refunded
6293,6293,COD,7512.37,2025-03-07,Paid
6294,6294,COD,9414.1,2025-01-29,Refunded
6295,6295,UPI,13752.19,2024-09-06,Paid
6296,6296,Debit Card,2206.2,2025-01-16,Refunded
6297,6297,Net Banking,3024.9,2023-07-30,Paid
6298,6298,COD,2703.55,2024-12-20,Paid
6299,6299,Net Banking,13895.24,2025-04-07,Refunded
6300,6300,Debit Card,8004.55,2024-01-18,Paid
6301,6301,COD,8465.8,2023-12-03,Refunded
6302,6302,COD,6780.89,2025-03-16,Refunded
6303,6303,Net Banking,5871.01,2025-06-15,Paid
6304,6304,Net Banking,6191.83,2024-11-25,Paid
6305,6305,COD,208.82,2023-08-19,Refunded
6306,6306,Net Banking,3290.1,2024-03-25,Refunded
6307,6307,UPI,1419.51,2023-08-20,Refunded
6308,6308,COD,9077.73,2024-12-22,Refunded
6309,6309,Debit Card,7230.18,2023-08-29,Paid
6310,6310,UPI,4168.3,2025-04-14,Refunded
6311,6311,Net Banking,13171.63,2023-07-03,Paid
6312,6312,UPI,14208.4,2025-01-11,Refunded
6313,6313,COD,6062.52,2024-02-26,Paid
6314,6314,COD,3106.38,2024-04-30,Paid
6315,6315,COD,13016.67,2024-07-23,Refunded
6316,6316,UPI,1395.25,2024-01-01,Paid
6317,6317,Net Banking,12277.17,2024-05-16,Paid
6318,6318,COD,13166.97,2025-06-12,Paid
6319,6319,COD,12173.97,2024-11-16,Paid
6320,6320,UPI,3995.42,2023-07-02,Paid
6321,6321,Debit Card,3968.82,2023-10-19,Paid
6322,6322,UPI,8309.49,2023-09-24,Refunded
6323,6323,Debit Card,8644.84,2023-07-04,Refunded
6324,6324,Net Banking,5155.57,2023-07-07,Paid
6325,6325,COD,10435.14,2024-01-17,Paid
6326,6326,COD,11898.15,2023-10-12,Paid
6327,6327,UPI,8438.5,2024-06-11,Refunded
6328,6328,UPI,687.77,2025-06-01,Refunded
6329,6329,UPI,14641.6,2024-04-15,Paid
6330,6330,UPI,4185.05,2024-02-24,Refunded
6331,6331,Net Banking,5561.59,2024-10-04,Refunded
6332,6332,UPI,1408.64,2024-03-16,Paid
6333,6333,Debit Card,5658.98,2025-05-21,Paid
6334,6334,Net Banking,9167.9,2023-10-24,Paid
6335,6335,Debit Card,758.6,2024-01-11,Refunded
6336,6336,COD,2938.79,2024-12-28,Refunded
6337,6337,UPI,3742.39,2023-10-08,Refunded
6338,6338,COD,3193.04,2025-06-04,Refunded
6339,6339,Debit Card,7334.13,2024-02-22,Refunded
6340,6340,Net Banking,2778.2,2023-08-04,Refunded
6341,6341,UPI,6247.01,2024-10-31,Paid
6342,6342,COD,14275.49,2024-02-29,Refunded
6343,6343,UPI,12495.4,2024-09-18,Paid
6344,6344,Net Banking,4906.42,2024-11-29,Refunded
6345,6345,Net Banking,3298.96,2024-10-26,Refunded
6346,6346,UPI,627.16,2024-08-11,Refunded
6347,6347,COD,9924.34,2024-09-17,Refunded
6348,6348,Debit Card,4348.35,2024-12-22,Paid
6349,6349,COD,10229.89,2025-03-10,Paid
6350,6350,Net Banking,10100.43,2024-10-20,Paid
6351,6351,Debit Card,782.25,2024-05-08,Refunded
6352,6352,COD,9081.34,2024-09-18,Refunded
6353,6353,UPI,7847.75,2024-12-22,Paid
6354,6354,Net Banking,9924.53,2024-11-26,Paid
6355,6355,Net Banking,1447.04,2025-06-18,Refunded
6356,6356,UPI,9218.35,2024-02-18,Paid
6357,6357,Net Banking,2803.98,2024-09-04,Refunded
6358,6358,Debit Card,14038.68,2025-01-05,Refunded
6359,6359,Net Banking,7811.55,2023-10-12,Refunded
6360,6360,COD,3130.23,2025-03-28,Paid
6361,6361,Debit Card,6811.51,2024-09-12,Paid
6362,6362,Debit Card,1205.69,2024-05-28,Paid
6363,6363,UPI,3744.4,2023-12-21,Paid
6364,6364,Debit Card,14512.14,2025-06-01,Refunded
6365,6365,UPI,14834.32,2025-01-30,Refunded
6366,6366,Debit Card,12772.69,2024-10-05,Refunded
6367,6367,COD,13731.8,2023-12-02,Paid
6368,6368,COD,3222.68,2023-09-25,Paid
6369,6369,Debit Card,10035.02,2024-03-27,Paid
6370,6370,Net Banking,5632.81,2024-02-03,Refunded
6371,6371,Net Banking,13858.15,2023-11-27,Paid
6372,6372,UPI,790.44,2024-05-20,Refunded
6373,6373,UPI,6265.22,2024-05-16,Refunded
6374,6374,COD,12767.58,2025-05-11,Refunded
6375,6375,Debit Card,7169.75,2025-04-15,Paid
6376,6376,UPI,7739.7,2024-05-20,Refunded
6377,6377,Net Banking,12299.77,2024-11-05,Refunded
6378,6378,Net Banking,6831.84,2024-07-11,Refunded
6379,6379,Net Banking,14308.38,2024-09-08,Paid
6380,6380,Debit Card,1935.37,2024-11-04,Refunded
6381,6381,UPI,3870.78,2023-12-05,Paid
6382,6382,Debit Card,4726.57,2025-01-18,Refunded
6383,6383,Debit Card,13176.38,2024-09-14,Refunded
6384,6384,Net Banking,11987.54,2024-06-10,Paid
6385,6385,Net Banking,4285.92,2024-07-25,Paid
6386,6386,Net Banking,10976.62,2023-11-20,Paid
6387,6387,Net Banking,929.08,2024-09-07,Paid
6388,6388,UPI,11967.46,2024-06-14,Paid
6389,6389,Debit Card,13380.11,2024-12-01,Refunded
6390,6390,Debit Card,8082.53,2023-07-08,Refunded
6391,6391,UPI,2735.5,2025-03-15,Paid
6392,6392,COD,2713.74,2024-02-22,Paid
