Order_ID,Customer_ID,Order_Date,Order_Status,Shipping_Address_ID,Payment_Status
5802,4227,2024-02-27,Pending,5473,Paid
5803,4324,2023-09-28,Delivered,817,Refunded
5804,2215,2025-06-05,Delivered,4599,Paid
5805,4071,2024-07-20,Pending,4590,Paid
5806,2338,2024-02-26,Delivered,6390,Refunded
5807,17,2023-07-08,Cancelled,2091,Paid
5808,1643,2023-12-29,Pending,4819,Refunded
5809,2615,2024-03-25,Cancelled,1541,Unpaid
5810,1602,2024-03-20,Delivered,2325,Refunded
5811,3718,2024-09-22,Pending,810,Refunded
5812,3644,2023-12-17,Delivered,5124,Paid
5813,2216,2024-04-14,Delivered,6789,Refunded
5814,1768,2024-09-02,Delivered,2385,Paid
5815,2270,2023-12-24,Delivered,6783,Refunded
5816,262,2025-02-24,Delivered,5021,Refunded
5817,664,2024-03-04,Pending,6066,Unpaid
5818,1843,2024-07-23,Delivered,3082,Paid
5819,1815,2024-10-23,Delivered,2404,Refunded
5820,1863,2025-05-07,Delivered,5388,Refunded
5821,4080,2025-06-06,Delivered,2505,Unpaid
5822,3934,2024-09-29,Pending,1959,Refunded
5823,233,2025-01-29,Cancelled,974,Paid
5824,685,2025-01-12,Delivered,2997,Unpaid
5825,4422,2024-08-21,Pending,3537,Refunded
5826,640,2024-12-17,Delivered,1201,Unpaid
5827,914,2023-07-26,Pending,4122,Refunded
5828,1468,2023-10-07,Cancelled,6269,Paid
5829,2302,2024-10-12,Cancelled,5337,Refunded
5830,2949,2024-04-20,Delivered,306,Unpaid
5831,3145,2024-05-17,Pending,4776,Refunded
5832,632,2023-10-09,Cancelled,1175,Refunded
5833,1725,2024-08-11,Delivered,738,Refunded
5834,3798,2025-01-04,Cancelled,4152,Refunded
5835,2924,2023-09-02,Delivered,3492,Unpaid
5836,2936,2024-04-30,Delivered,874,Refunded
5837,396,2024-08-17,Delivered,3051,Unpaid
5838,2432,2023-08-15,Delivered,6156,Paid
5839,3824,2025-06-01,Cancelled,3194,Paid
5840,960,2024-02-14,Pending,1036,Paid
5841,798,2024-09-04,Cancelled,1128,Unpaid
5842,3862,2025-05-05,Cancelled,755,Paid
5843,276,2023-11-23,Delivered,1767,Unpaid
5844,3367,2024-04-03,Pending,2858,Unpaid
5845,2558,2024-05-14,Delivered,4798,Unpaid
5846,1940,2024-07-08,Pending,2213,Unpaid
5847,747,2025-02-01,Pending,5679,Refunded
5848,2208,2023-08-01,Cancelled,4120,Paid
5849,3182,2023-07-06,Delivered,389,Paid
5850,878,2024-06-08,Delivered,4852,Paid
5851,4391,2024-09-28,Delivered,1573,Unpaid
5852,1587,2023-12-19,Cancelled,1099,Unpaid
5853,928,2023-08-23,Delivered,1142,Refunded
5854,4271,2023-10-06,Delivered,6095,Paid
5855,709,2024-08-01,Delivered,1264,Unpaid
5856,1253,2024-08-21,Delivered,3610,Paid
5857,2974,2024-01-26,Delivered,3143,Unpaid
5858,2416,2024-03-07,Pending,5921,Paid
5859,2871,2025-04-14,Delivered,1249,Refunded
5860,1309,2023-11-18,Cancelled,2305,Unpaid
5861,2758,2025-01-18,Pending,5509,Unpaid
5862,4050,2023-07-29,Cancelled,1824,Paid
5863,3544,2024-08-20,Pending,756,Unpaid
5864,3036,2024-02-05,Cancelled,4876,Paid
5865,1691,2024-12-13,Cancelled,2772,Paid
5866,2909,2023-11-11,Pending,6990,Unpaid
5867,1299,2023-08-27,Delivered,3613,Paid
5868,2095,2024-08-07,Cancelled,3475,Unpaid
5869,3146,2025-01-29,Pending,6923,Paid
5870,1372,2024-08-07,Cancelled,5718,Unpaid
5871,3194,2024-07-12,Delivered,4039,Unpaid
5872,3607,2025-04-03,Pending,98,Unpaid
5873,2914,2025-06-02,Cancelled,1361,Paid
5874,2411,2024-08-14,Pending,6200,Paid
5875,355,2025-05-13,Cancelled,4894,Unpaid
5876,2136,2025-05-04,Delivered,3001,Unpaid
5877,4951,2023-11-05,Cancelled,4362,Paid
5878,3076,2023-08-13,Cancelled,1880,Unpaid
5879,681,2024-11-01,Pending,6898,Refunded
5880,3262,2023-11-18,Delivered,5691,Refunded
5881,1549,2024-10-24,Cancelled,6968,Refunded
5882,3980,2025-05-07,Delivered,567,Paid
5883,3508,2023-11-01,Delivered,1007,Unpaid
5884,3114,2024-09-13,Cancelled,1922,Refunded
5885,4940,2024-07-25,Cancelled,1517,Paid
5886,786,2023-07-25,Pending,5237,Refunded
5887,2605,2025-03-16,Cancelled,6651,Paid
5888,2090,2024-11-03,Delivered,766,Unpaid
5889,188,2023-12-24,Pending,6073,Unpaid
5890,1751,2024-01-13,Pending,3812,Refunded
5891,499,2023-09-22,Pending,4299,Unpaid
5892,4490,2024-08-22,Delivered,4352,Refunded
5893,1974,2024-01-29,Cancelled,4320,Refunded
5894,3025,2023-11-01,Cancelled,4118,Refunded
5895,1839,2024-07-31,Cancelled,2137,Unpaid
5896,2154,2023-11-21,Pending,4603,Unpaid
5897,3057,2025-05-10,Pending,3678,Refunded
5898,4630,2024-05-02,Pending,3958,Unpaid
5899,1090,2023-11-28,Cancelled,6011,Unpaid
5900,1328,2023-12-30,Pending,4759,Refunded
5901,474,2024-09-01,Pending,6297,Unpaid
5902,1745,2024-09-08,Cancelled,4344,Paid
5903,3912,2025-05-21,Cancelled,3307,Refunded
5904,2096,2024-02-15,Pending,4053,Refunded
5905,4326,2025-03-03,Cancelled,506,Refunded
5906,3712,2023-11-25,Pending,5251,Unpaid
5907,3943,2024-04-03,Delivered,6251,Unpaid
5908,1906,2024-08-19,Delivered,6221,Refunded
5909,877,2024-04-10,Cancelled,4342,Paid
5910,4451,2024-11-19,Cancelled,3597,Refunded
5911,4878,2023-11-04,Cancelled,3057,Paid
5912,881,2023-09-01,Pending,1823,Refunded
5913,1301,2025-05-03,Cancelled,3382,Unpaid
5914,582,2024-10-02,Pending,5849,Refunded
5915,4610,2024-06-16,Pending,4862,Paid
5916,3803,2024-07-01,Cancelled,1402,Paid
5917,3598,2024-10-23,Delivered,167,Paid
5918,1204,2025-04-27,Pending,6528,Refunded
5919,3016,2025-06-14,Pending,5249,Unpaid
5920,1561,2025-01-17,Cancelled,605,Refunded
5921,3981,2024-02-23,Cancelled,3707,Paid
5922,3001,2024-08-02,Delivered,6674,Paid
5923,341,2024-07-16,Pending,5885,Paid
5924,3083,2023-06-29,Delivered,1813,Refunded
5925,165,2024-01-09,Delivered,2364,Unpaid
5926,3338,2025-05-03,Cancelled,6475,Paid
5927,3952,2024-12-15,Delivered,5817,Refunded
5928,2368,2024-02-06,Delivered,5389,Paid
5929,1732,2024-07-21,Cancelled,4040,Unpaid
5930,4347,2023-12-09,Delivered,3176,Refunded
5931,1820,2024-11-23,Delivered,5810,Refunded
5932,4296,2023-11-22,Pending,2181,Paid
5933,581,2023-11-02,Delivered,3737,Paid
5934,1554,2025-05-04,Delivered,6148,Paid
5935,3970,2023-11-25,Delivered,5072,Unpaid
5936,831,2023-08-25,Pending,2167,Unpaid
5937,3760,2023-11-03,Pending,468,Refunded
5938,3812,2023-09-11,Cancelled,6552,Refunded
5939,1918,2023-12-02,Cancelled,1771,Refunded
5940,865,2024-05-24,Cancelled,6570,Refunded
5941,1174,2024-02-06,Cancelled,2827,Refunded
5942,1388,2024-06-01,Cancelled,2536,Unpaid
5943,388,2024-03-30,Delivered,354,Paid
5944,3275,2024-11-02,Pending,4992,Refunded
5945,3626,2025-01-31,Cancelled,2393,Paid
5946,14,2025-02-22,Pending,5645,Unpaid
5947,451,2025-02-13,Delivered,4208,Paid
5948,1084,2023-08-02,Cancelled,5159,Refunded
5949,3263,2023-11-15,Cancelled,6093,Paid
5950,4458,2025-03-17,Delivered,3096,Paid
5951,27,2023-08-07,Pending,2775,Paid
5952,3718,2025-05-05,Delivered,54,Unpaid
5953,511,2024-01-05,Delivered,822,Paid
5954,1227,2024-11-23,Delivered,1085,Refunded
5955,957,2025-04-23,Delivered,5753,Unpaid
5956,4585,2024-04-27,Delivered,5031,Paid
5957,2611,2024-01-02,Delivered,6922,Refunded
5958,293,2023-11-24,Delivered,6818,Paid
5959,4474,2024-07-14,Delivered,6013,Unpaid
5960,4640,2024-11-23,Delivered,6470,Unpaid
5961,4818,2024-06-24,Delivered,43,Unpaid
5962,3795,2025-01-05,Cancelled,5047,Refunded
5963,3907,2023-06-30,Delivered,325,Paid
5964,2307,2024-07-20,Pending,2498,Paid
5965,669,2025-05-05,Cancelled,1880,Paid
5966,4577,2023-09-25,Delivered,6093,Paid
5967,2973,2023-09-01,Delivered,4649,Unpaid
5968,2108,2023-11-17,Delivered,4834,Unpaid
5969,4153,2025-02-25,Pending,3164,Paid
5970,3545,2024-11-24,Cancelled,1195,Paid
5971,516,2024-06-27,Cancelled,162,Paid
5972,2677,2023-10-16,Cancelled,6995,Unpaid
5973,4875,2024-08-11,Cancelled,2590,Unpaid
5974,296,2025-04-13,Delivered,5785,Unpaid
5975,1284,2025-02-07,Pending,686,Refunded
5976,1163,2023-09-22,Cancelled,6831,Unpaid
5977,4300,2024-08-06,Delivered,2715,Refunded
5978,3823,2023-10-26,Cancelled,5061,Unpaid
5979,17,2024-06-30,Delivered,2412,Paid
5980,2064,2025-06-06,Pending,6287,Paid
5981,3432,2023-08-15,Delivered,2008,Unpaid
5982,1470,2024-03-20,Delivered,946,Refunded
5983,3793,2024-08-01,Pending,2625,Unpaid
5984,4123,2024-01-25,Cancelled,4078,Paid
5985,1592,2024-10-22,Delivered,20,Paid
5986,137,2023-06-23,Cancelled,739,Refunded
5987,1691,2023-08-26,Pending,6570,Refunded
5988,1068,2024-08-27,Delivered,1926,Paid
5989,4293,2023-11-24,Cancelled,3684,Unpaid
5990,3787,2024-01-15,Cancelled,2517,Refunded
5991,1370,2023-09-12,Delivered,4181,Refunded
5992,4008,2024-10-09,Pending,90,Unpaid
5993,1600,2025-01-22,Pending,507,Paid
5994,2452,2024-03-02,Pending,3543,Paid
5995,257,2023-06-20,Pending,4740,Unpaid
5996,3420,2025-02-20,Cancelled,3680,Unpaid
5997,1431,2024-10-07,Pending,3100,Paid
5998,1284,2023-08-01,Pending,4987,Unpaid
5999,2555,2023-07-23,Pending,4901,Paid
6000,341,2024-12-19,Cancelled,6489,Refunded
6001,4037,2024-04-16,Delivered,3400,Unpaid
6002,4878,2024-04-28,Cancelled,2106,Unpaid
6003,4114,2024-11-29,Cancelled,6004,Unpaid
6004,3335,2023-07-12,Cancelled,3833,Unpaid
6005,967,2025-04-03,Delivered,5636,Refunded
6006,3689,2024-07-30,Delivered,2823,Paid
6007,2087,2024-06-21,Delivered,3815,Refunded
6008,4768,2024-09-24,Delivered,5207,Paid
6009,4270,2024-12-09,Cancelled,6306,Paid
6010,1197,2025-02-14,Delivered,6602,Unpaid
6011,3094,2023-10-04,Cancelled,2625,Unpaid
6012,4377,2025-01-05,Pending,2372,Paid
6013,4093,2024-05-09,Cancelled,6296,Refunded
6014,2373,2024-06-13,Cancelled,5641,Unpaid
6015,2808,2024-02-23,Pending,2254,Refunded
6016,481,2024-09-19,Delivered,5977,Paid
6017,229,2024-11-05,Delivered,5270,Paid
6018,2460,2024-12-29,Delivered,3152,Unpaid
6019,2674,2023-11-17,Pending,2408,Unpaid
6020,1649,2023-10-26,Pending,4532,Paid
6021,1762,2024-01-29,Delivered,2039,Unpaid
6022,2728,2024-10-05,Pending,2005,Paid
6023,2860,2024-06-16,Cancelled,3418,Refunded
6024,1327,2023-08-27,Delivered,6343,Refunded
6025,4905,2023-08-15,Pending,6269,Unpaid
6026,2989,2025-04-01,Cancelled,5496,Unpaid
6027,2485,2025-04-24,Pending,5197,Paid
6028,44,2024-05-11,Delivered,6892,Refunded
6029,4483,2023-10-16,Delivered,927,Paid
6030,1907,2024-02-25,Pending,3824,Refunded
6031,3250,2025-01-10,Delivered,6491,Refunded
6032,639,2024-02-02,Cancelled,5505,Unpaid
6033,3948,2024-06-14,Delivered,814,Unpaid
6034,731,2023-07-29,Delivered,648,Unpaid
6035,4329,2024-11-08,Delivered,5216,Unpaid
6036,1260,2023-06-24,Delivered,567,Unpaid
6037,1994,2025-02-22,Pending,2240,Paid
6038,4496,2024-05-25,Delivered,927,Unpaid
6039,4468,2025-04-08,Cancelled,5919,Unpaid
6040,2768,2024-04-02,Delivered,4726,Paid
6041,3084,2024-07-06,Delivered,4917,Unpaid
6042,2985,2023-09-08,Delivered,3024,Unpaid
6043,4961,2023-11-02,Delivered,990,Unpaid
6044,528,2024-07-05,Delivered,5371,Refunded
6045,4561,2025-01-18,Delivered,509,Paid
6046,4738,2024-08-08,Cancelled,2416,Paid
6047,124,2025-02-04,Delivered,1140,Unpaid
6048,3999,2024-04-28,Delivered,1134,Paid
6049,3073,2024-02-12,Cancelled,3253,Refunded
6050,2369,2023-08-20,Delivered,3658,Refunded
6051,3384,2024-07-22,Pending,1546,Refunded
6052,70,2024-02-20,Pending,4311,Paid
6053,3135,2025-06-05,Delivered,1352,Unpaid
6054,3648,2025-03-23,Cancelled,6035,Paid
6055,823,2025-04-07,Delivered,2535,Paid
6056,649,2025-04-17,Pending,504,Unpaid
6057,2783,2024-11-01,Delivered,4889,Refunded
6058,3898,2024-03-12,Delivered,2264,Paid
6059,2181,2024-04-03,Delivered,3538,Refunded
6060,2391,2023-10-28,Delivered,4850,Paid
6061,252,2023-08-20,Cancelled,5491,Unpaid
6062,3125,2025-04-04,Delivered,2305,Paid
6063,4147,2025-01-14,Pending,1653,Refunded
6064,4148,2024-11-11,Pending,519,Unpaid
6065,4074,2023-10-27,Cancelled,5806,Refunded
6066,1101,2023-09-06,Pending,4426,Refunded
6067,4875,2024-04-19,Cancelled,2545,Paid
6068,2915,2025-04-02,Pending,2330,Refunded
6069,3888,2024-04-24,Cancelled,2017,Refunded
6070,4784,2025-02-22,Cancelled,4003,Unpaid
6071,1095,2025-05-04,Pending,4829,Unpaid
6072,1327,2025-01-29,Pending,2501,Unpaid
6073,4974,2024-11-01,Cancelled,4620,Refunded
6074,4831,2025-05-22,Pending,1463,Paid
6075,2358,2024-09-18,Cancelled,2825,Refunded
6076,2418,2024-07-17,Delivered,5965,Refunded
6077,2291,2024-11-17,Delivered,1001,Paid
6078,78,2024-05-06,Delivered,2460,Refunded
6079,4846,2025-01-17,Pending,3273,Paid
6080,898,2023-09-29,Cancelled,3650,Refunded
6081,2636,2024-01-06,Cancelled,3046,Paid
6082,4636,2025-01-26,Pending,6851,Refunded
6083,257,2025-04-27,Pending,2838,Unpaid
6084,4477,2024-11-04,Cancelled,3149,Paid
6085,3532,2024-06-27,Pending,1448,Paid
6086,1941,2024-08-27,Pending,2773,Paid
6087,69,2024-08-18,Delivered,6112,Refunded
6088,1048,2023-06-25,Pending,2838,Refunded
6089,2878,2025-05-04,Delivered,4873,Unpaid
6090,1502,2025-02-17,Pending,3025,Unpaid
6091,1689,2023-10-25,Cancelled,6904,Unpaid
6092,1788,2023-09-23,Delivered,1440,Unpaid
6093,1296,2024-11-18,Cancelled,2967,Refunded
6094,4010,2025-01-09,Delivered,1008,Paid
6095,779,2025-05-11,Pending,6670,Paid
6096,513,2025-04-16,Cancelled,2876,Paid
6097,4019,2024-11-14,Delivered,5465,Paid
6098,2989,2024-11-13,Pending,1607,Unpaid
6099,1164,2024-03-27,Cancelled,6819,Refunded
6100,1445,2024-04-11,Delivered,2760,Paid
6101,2784,2023-08-28,Cancelled,4745,Unpaid
6102,2552,2024-10-15,Delivered,4532,Unpaid
6103,4487,2023-06-26,Cancelled,573,Unpaid
6104,561,2023-11-08,Delivered,2652,Refunded
6105,4986,2023-09-08,Delivered,2856,Refunded
6106,4207,2024-03-29,Pending,4789,Paid
6107,463,2024-09-07,Cancelled,6419,Unpaid
6108,4412,2025-02-06,Delivered,2710,Unpaid
6109,1303,2024-12-18,Pending,3965,Paid
6110,3478,2025-03-07,Cancelled,1632,Refunded
6111,1656,2023-12-26,Delivered,3527,Paid
6112,1264,2024-04-10,Delivered,5277,Refunded
6113,1157,2024-02-11,Pending,3447,Refunded
6114,4371,2023-10-16,Pending,5918,Refunded
6115,3897,2023-12-31,Pending,2403,Paid
6116,3868,2025-01-27,Cancelled,2708,Paid
6117,2577,2023-11-14,Delivered,3253,Refunded
6118,3603,2024-05-05,Delivered,387,Refunded
6119,4833,2024-09-30,Cancelled,6133,Unpaid
6120,296,2023-10-27,Cancelled,3077,Refunded
6121,4857,2023-07-12,Delivered,5604,Refunded
6122,1053,2024-02-16,Pending,4478,Unpaid
6123,3243,2024-03-14,Pending,2701,Refunded
6124,2256,2024-04-19,Cancelled,645,Unpaid
6125,2340,2023-12-25,Pending,1939,Paid
6126,814,2024-09-14,Delivered,714,Unpaid
6127,3126,2024-06-27,Pending,5796,Refunded
6128,2603,2024-01-13,Cancelled,234,Paid
6129,3169,2024-07-26,Pending,6907,Paid
6130,815,2025-04-15,Pending,339,Unpaid
6131,81,2024-04-19,Pending,2012,Unpaid
6132,2047,2024-11-02,Delivered,1892,Refunded
6133,3026,2023-12-06,Pending,1003,Refunded
6134,2666,2025-01-26,Delivered,1185,Refunded
6135,729,2025-03-27,Cancelled,6711,Unpaid
6136,3269,2025-05-27,Delivered,1633,Refunded
6137,507,2023-11-02,Cancelled,6019,Paid
6138,4224,2023-12-22,Cancelled,644,Refunded
6139,2384,2024-12-04,Pending,2369,Refunded
6140,2633,2024-03-20,Cancelled,2523,Paid
6141,243,2024-03-07,Delivered,3803,Refunded
6142,2395,2023-09-22,Cancelled,6676,Refunded
6143,3693,2024-12-17,Pending,4004,Unpaid
6144,2384,2024-02-11,Delivered,5311,Unpaid
6145,3442,2025-05-28,Pending,6759,Unpaid
6146,822,2024-07-25,Pending,1721,Paid
6147,3289,2023-10-26,Delivered,1644,Paid
6148,3006,2024-11-30,Delivered,6433,Paid
6149,3552,2023-08-11,Delivered,326,Unpaid
6150,3742,2023-08-09,Pending,2894,Unpaid
6151,4143,2023-10-06,Cancelled,3309,Paid
6152,3713,2025-05-21,Delivered,1531,Unpaid
6153,191,2024-12-05,Cancelled,5891,Unpaid
6154,3504,2025-04-18,Cancelled,366,Unpaid
6155,4716,2024-05-13,Pending,5520,Unpaid
6156,158,2025-02-10,Pending,2958,Refunded
6157,1213,2024-02-03,Cancelled,671,Paid
6158,3448,2024-05-16,Pending,5049,Unpaid
6159,3052,2024-11-02,Cancelled,6942,Refunded
6160,1714,2024-12-15,Delivered,3158,Unpaid
6161,4067,2024-08-12,Cancelled,879,Refunded
6162,2128,2025-01-21,Delivered,1480,Refunded
6163,2229,2024-02-20,Delivered,5525,Unpaid
6164,1602,2023-09-22,Pending,3572,Refunded
6165,2323,2024-06-25,Pending,6913,Paid
6166,2608,2023-07-24,Pending,6452,Unpaid
6167,411,2024-12-06,Delivered,44,Paid
6168,4524,2025-04-25,Pending,5623,Paid
6169,64,2023-10-23,Pending,4000,Paid
6170,3175,2024-12-20,Pending,1776,Refunded
6171,4518,2024-01-19,Delivered,4854,Paid
6172,4766,2024-05-22,Pending,5251,Paid
6173,3906,2024-01-09,Delivered,4640,Paid
6174,4145,2023-07-30,Pending,4717,Paid
6175,4580,2024-05-14,Delivered,5001,Refunded
6176,3915,2023-09-17,Pending,1054,Paid
6177,3386,2025-04-27,Cancelled,23,Paid
6178,4299,2023-10-28,Delivered,3813,Refunded
6179,2966,2024-08-21,Cancelled,3449,Refunded
6180,66,2025-03-01,Delivered,4190,Paid
6181,4260,2025-06-09,Cancelled,5840,Unpaid
6182,2617,2024-01-12,Pending,1026,Paid
6183,3371,2023-10-19,Delivered,2509,Refunded
6184,709,2024-02-12,Cancelled,1055,Refunded
6185,4247,2024-09-01,Pending,1842,Paid
6186,4181,2024-01-09,Delivered,6521,Unpaid
6187,3576,2023-09-05,Cancelled,6502,Refunded
6188,659,2024-12-10,Cancelled,4008,Paid
6189,637,2024-07-24,Delivered,684,Refunded
6190,3776,2024-10-15,Cancelled,4665,Paid
6191,948,2025-04-29,Delivered,2672,Paid
6192,4006,2024-08-12,Pending,3496,Paid
6193,2824,2023-09-01,Cancelled,5054,Paid
6194,4030,2023-07-29,Cancelled,5401,Unpaid
6195,513,2023-08-01,Delivered,4249,Paid
6196,2626,2024-11-01,Cancelled,6173,Unpaid
6197,2766,2024-11-23,Delivered,3141,Paid
6198,4884,2024-08-31,Delivered,3734,Paid
6199,3841,2024-03-31,Delivered,6286,Unpaid
6200,2064,2023-09-19,Pending,5679,Paid
6201,3387,2024-12-01,Delivered,4383,Paid
6202,1600,2024-12-01,Cancelled,996,Paid
6203,2735,2024-01-04,Delivered,1539,Paid
6204,2321,2024-11-16,Cancelled,102,Refunded
6205,3879,2023-08-02,Cancelled,4856,Unpaid
6206,4138,2024-01-17,Cancelled,2669,Unpaid
6207,2471,2023-06-27,Pending,6103,Unpaid
6208,3506,2024-11-02,Pending,2583,Unpaid
6209,2073,2023-08-01,Pending,1167,Paid
6210,4222,2023-10-08,Cancelled,1784,Refunded
6211,4569,2024-08-11,Pending,1450,Paid
6212,1042,2023-09-14,Cancelled,2671,Refunded
6213,4451,2023-11-26,Cancelled,3860,Unpaid
6214,328,2024-12-16,Cancelled,476,Paid
6215,534,2023-09-27,Cancelled,544,Paid
6216,2543,2025-03-05,Pending,3107,Unpaid
6217,442,2023-11-17,Pending,5773,Refunded
6218,3407,2025-02-25,Cancelled,5680,Unpaid
6219,4610,2024-01-11,Cancelled,5651,Refunded
6220,1796,2024-04-20,Pending,4018,Unpaid
6221,2402,2023-10-02,Cancelled,4031,Paid
6222,1872,2024-04-05,Cancelled,711,Paid
6223,2781,2023-08-20,Pending,1953,Refunded
6224,4249,2024-02-27,Pending,6364,Refunded
6225,2040,2024-01-01,Cancelled,6810,Paid
6226,209,2024-06-09,Cancelled,3020,Unpaid
6227,1109,2024-03-06,Pending,5983,Refunded
6228,3650,2024-09-21,Cancelled,6873,Unpaid
6229,3004,2023-11-28,Cancelled,6263,Paid
6230,350,2023-09-17,Cancelled,6702,Unpaid
6231,404,2025-02-17,Delivered,4972,Paid
6232,1754,2024-01-28,Cancelled,3610,Refunded
6233,3990,2024-09-01,Cancelled,2097,Unpaid
6234,778,2024-10-19,Delivered,6025,Refunded
6235,4577,2024-06-19,Cancelled,1663,Refunded
6236,3844,2024-05-20,Delivered,6139,Paid
6237,4258,2024-08-30,Delivered,5773,Paid
6238,101,2024-01-13,Delivered,5500,Unpaid
6239,289,2025-02-27,Pending,6028,Paid
6240,2748,2024-05-04,Pending,6188,Refunded
6241,1501,2024-06-02,Cancelled,6030,Refunded
6242,929,2025-02-05,Cancelled,1623,Refunded
6243,1108,2023-07-06,Delivered,1730,Paid
6244,89,2024-11-15,Cancelled,3256,Unpaid
6245,2306,2024-08-24,Cancelled,5754,Unpaid
6246,791,2023-10-06,Pending,2186,Unpaid
6247,4168,2024-07-02,Pending,4083,Refunded
6248,3826,2024-10-22,Pending,4499,Refunded
6249,2495,2025-04-17,Cancelled,6993,Refunded
6250,4028,2025-03-30,Pending,6001,Unpaid
6251,3812,2024-12-29,Pending,4760,Unpaid
6252,699,2023-12-15,Delivered,2395,Refunded
6253,710,2023-08-11,Cancelled,4929,Unpaid
6254,3414,2023-12-06,Delivered,5303,Refunded
6255,444,2024-08-17,Cancelled,4825,Refunded
6256,1450,2024-06-10,Delivered,5232,Refunded
6257,4679,2025-01-11,Cancelled,790,Paid
6258,4415,2023-09-22,Pending,5921,Refunded
6259,1673,2024-08-10,Delivered,6242,Unpaid
6260,4234,2024-03-21,Cancelled,3216,Refunded
6261,3487,2024-12-21,Pending,5410,Refunded
6262,4681,2024-02-10,Pending,2472,Paid
6263,146,2024-11-26,Delivered,1876,Paid
6264,3157,2024-11-19,Cancelled,496,Refunded
6265,1871,2023-11-27,Delivered,2596,Paid
6266,2143,2023-08-24,Delivered,792,Unpaid
6267,1380,2025-01-27,Delivered,6016,Unpaid
6268,3335,2025-03-12,Cancelled,6914,Paid
6269,1827,2024-02-03,Delivered,2764,Paid
6270,4611,2023-12-28,Cancelled,4917,Unpaid
6271,3903,2023-12-04,Cancelled,435,Paid
6272,4668,2024-12-25,Cancelled,5648,Paid
6273,249,2024-11-06,Pending,2216,Refunded
6274,4647,2023-08-03,Delivered,6187,Refunded
6275,4839,2023-11-02,Cancelled,441,Unpaid
6276,2600,2025-01-17,Delivered,4273,Unpaid
6277,4447,2023-10-05,Cancelled,3264,Paid
6278,1176,2025-05-14,Pending,6153,Refunded
6279,3676,2025-05-09,Cancelled,4022,Unpaid
6280,1248,2024-06-18,Delivered,5216,Paid
6281,2747,2023-09-01,Cancelled,5170,Unpaid
6282,3310,2023-11-26,Delivered,2300,Refunded
6283,1857,2025-03-12,Delivered,2822,Refunded
6284,1617,2023-09-01,Pending,4196,Refunded
6285,1567,2024-05-26,Pending,2492,Refunded
6286,4722,2023-09-27,Pending,5843,Unpaid
6287,2008,2023-09-11,Delivered,1461,Paid
6288,262,2025-01-13,Pending,6275,Unpaid
6289,4727,2024-12-12,Delivered,2555,Paid
6290,242,2024-06-06,Delivered,2292,Paid
6291,3696,2023-07-08,Delivered,1761,Unpaid
6292,2061,2024-05-18,Delivered,1996,Unpaid
6293,2034,2025-04-18,Delivered,636,Paid
6294,2449,2023-07-14,Pending,1222,Unpaid
6295,513,2025-04-09,Cancelled,5131,Unpaid
6296,1016,2024-02-28,Pending,4689,Unpaid
6297,3224,2025-05-06,Delivered,6923,Paid
6298,3935,2024-02-19,Cancelled,4961,Refunded
6299,2412,2023-07-11,Pending,1156,Refunded
6300,4995,2023-12-08,Delivered,808,Paid
6301,849,2023-10-26,Cancelled,1113,Unpaid
6302,2192,2024-08-14,Pending,6283,Paid
6303,663,2024-05-01,Pending,2791,Paid
6304,3934,2025-02-24,Cancelled,163,Refunded
6305,4017,2024-01-31,Pending,4649,Unpaid
6306,1933,2024-12-18,Delivered,1843,Paid
6307,2244,2023-08-16,Pending,495,Refunded
6308,2249,2024-11-24,Pending,3191,Paid
6309,3439,2023-07-02,Pending,5275,Refunded
6310,2614,2024-12-29,Delivered,5000,Unpaid
6311,3213,2024-01-07,Delivered,3944,Paid
6312,2264,2023-08-22,Cancelled,3967,Paid
6313,3475,2024-09-17,Cancelled,5654,Refunded
6314,3552,2024-04-07,Pending,3571,Paid
6315,1755,2024-06-22,Cancelled,4191,Unpaid
6316,3675,2025-02-03,Cancelled,791,Refunded
6317,3794,2023-07-12,Delivered,1458,Paid
6318,4713,2025-02-13,Pending,4676,Paid
6319,4957,2025-01-04,Delivered,4036,Unpaid
6320,3919,2024-11-20,Delivered,5455,Unpaid
6321,93,2024-07-28,Delivered,1041,Paid
6322,3593,2025-05-30,Pending,3473,Paid
6323,2267,2023-12-23,Cancelled,2760,Paid
6324,3625,2024-05-12,Pending,6945,Unpaid
6325,1606,2025-03-24,Delivered,5730,Paid
6326,1798,2024-05-30,Pending,4466,Unpaid
6327,4102,2024-04-26,Pending,6183,Paid
6328,3442,2025-06-03,Cancelled,3471,Unpaid
6329,4621,2023-10-17,Cancelled,6044,Refunded
6330,719,2025-01-14,Pending,6249,Refunded
6331,3397,2024-05-13,Pending,5289,Refunded
6332,2491,2024-02-11,Pending,5335,Refunded
6333,3986,2025-05-02,Pending,2227,Refunded
6334,1585,2024-06-04,Pending,1462,Paid
6335,1717,2023-07-26,Pending,4763,Paid
6336,1367,2024-07-19,Cancelled,4530,Unpaid
6337,4106,2025-06-16,Cancelled,210,Refunded
6338,1696,2025-02-19,Cancelled,3007,Unpaid
6339,4024,2024-12-27,Pending,3015,Unpaid
6340,2685,2023-08-07,Cancelled,5777,Refunded
6341,3167,2023-07-28,Cancelled,1757,Paid
6342,4752,2024-07-11,Delivered,2136,Refunded
6343,3429,2024-02-07,Cancelled,1681,Paid
6344,4140,2023-08-27,Delivered,1823,Paid
