Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price
11766,4699,1133,1,3136.07
11767,4699,345,1,2932.06
11768,4700,928,1,5604.52
11769,4700,420,3,763.04
11770,4700,910,1,8070.11
11771,4700,778,2,899.86
11772,4701,1401,3,2409.61
11773,4701,411,2,7924.07
11774,4701,348,1,9087.85
11775,4701,125,2,9458.36
11776,4702,134,2,9108.54
11777,4702,1590,2,2532.1
11778,4702,731,3,8126.51
11779,4703,672,1,4075.49
11780,4704,1940,3,9681.58
11781,4704,1110,3,4592.58
11782,4704,299,2,7229.45
11783,4704,475,1,6698.74
11784,4705,110,1,7816.93
11785,4705,233,2,6008.44
11786,4705,336,1,7859.16
11787,4706,276,1,9815.25
11788,4706,1263,3,9166.96
11789,4706,1070,3,8633.36
11790,4706,1758,3,9940.02
11791,4707,451,3,272.91
11792,4707,1713,2,3425.9
11793,4708,312,2,4131.98
11794,4708,271,3,7887.77
11795,4709,403,2,2495.7
11796,4709,527,3,8369.18
11797,4710,1274,3,6151.28
11798,4710,117,2,5218.88
11799,4711,358,1,729.78
11800,4712,63,1,8699.18
11801,4712,1599,2,8443.11
11802,4713,1371,1,5313.01
11803,4713,1914,1,8462.93
11804,4714,1997,1,2766.88
11805,4714,461,1,3551.63
11806,4714,584,3,1443.55
11807,4714,1311,2,3442.5
11808,4715,1809,2,8057.93
11809,4715,570,1,1478.76
11810,4715,1863,2,7805.33
11811,4716,406,3,4825.39
11812,4717,1783,2,5868.57
11813,4717,1296,3,9332.71
11814,4717,1104,2,3446.91
11815,4717,115,2,2994.87
11816,4718,523,3,4469.87
11817,4718,25,1,5549.89
11818,4718,733,2,1032.03
11819,4719,1774,2,5420.63
11820,4719,1568,1,6576.5
11821,4720,628,3,6085.41
11822,4720,471,1,1505.67
11823,4720,1947,3,146.85
11824,4721,1629,1,7913.93
11825,4721,404,3,3465.31
11826,4722,1823,1,5581.51
11827,4722,716,1,7260.95
11828,4723,1061,1,9769.78
11829,4723,1589,1,5982.93
11830,4724,312,1,4131.98
11831,4724,173,3,5530.43
11832,4725,1459,1,8034.2
11833,4725,1940,2,9681.58
11834,4725,352,2,6625.2
11835,4725,1309,2,5686.56
11836,4726,792,1,3371.34
11837,4726,1201,3,5542.12
11838,4726,88,2,4214.6
11839,4727,260,3,2752.97
11840,4727,182,1,2811.31
11841,4727,458,3,1231.47
11842,4727,1625,3,8672.33
11843,4728,996,3,4351.5
11844,4728,1722,1,3395.43
11845,4728,629,1,6879.96
11846,4729,1683,1,7737.32
11847,4729,1000,2,4865.95
11848,4730,19,3,2105.0
11849,4730,1740,1,3532.5
11850,4731,1052,3,1823.65
11851,4731,336,3,7859.16
11852,4732,1811,2,4685.97
11853,4732,464,2,5053.9
11854,4732,1333,1,5707.3
11855,4733,712,3,8337.51
11856,4734,1315,1,2174.14
11857,4734,934,1,2969.5
11858,4734,1944,1,9180.74
11859,4734,1139,3,3851.67
11860,4735,924,2,3541.19
11861,4735,264,3,1730.85
11862,4735,1992,2,2584.73
11863,4736,1576,1,4821.82
11864,4737,387,2,2992.56
11865,4737,1761,1,6413.5
11866,4738,398,2,866.71
11867,4738,1184,3,6233.19
11868,4738,1285,3,8105.89
11869,4738,1240,1,6202.92
11870,4739,898,3,6400.84
11871,4739,1760,1,1901.77
11872,4739,280,1,8237.99
11873,4739,1535,1,3742.96
11874,4740,1574,2,5123.09
11875,4740,93,3,2759.78
11876,4740,203,1,551.35
11877,4740,657,1,2265.71
11878,4741,278,1,6709.58
11879,4741,890,1,2450.07
11880,4741,263,3,2022.98
11881,4742,732,1,1929.79
11882,4742,323,1,1547.63
11883,4742,1625,1,8672.33
11884,4742,1952,3,4150.09
11885,4743,640,3,6520.28
11886,4743,556,2,3077.58
11887,4743,172,1,3307.42
11888,4743,468,2,6819.91
11889,4744,1064,1,9252.89
11890,4745,1229,1,1346.32
11891,4745,1435,3,111.95
11892,4746,1555,3,9356.91
11893,4746,1965,2,4967.91
11894,4746,1831,1,5961.42
11895,4746,775,1,4624.15
11896,4747,1737,1,2176.1
11897,4747,855,3,2607.97
11898,4747,147,1,7986.41
11899,4748,1916,3,6518.77
11900,4749,1053,2,2449.12
11901,4749,1077,2,6647.86
11902,4749,1023,2,4495.99
11903,4750,151,1,1815.3
11904,4750,62,3,4849.68
11905,4750,1761,1,6413.5
11906,4750,1394,3,3200.67
11907,4751,1949,1,1652.56
11908,4751,1338,3,2322.1
11909,4752,22,2,4991.71
11910,4752,1285,2,8105.89
11911,4753,746,2,3251.23
11912,4753,437,1,9506.3
11913,4754,1237,2,9192.22
11914,4754,881,1,5198.6
11915,4754,1135,2,1601.84
11916,4754,1153,3,8361.73
11917,4755,1847,2,7722.47
11918,4756,735,3,8738.89
11919,4757,1616,1,335.19
11920,4757,1271,1,9419.67
11921,4758,1850,1,1264.95
11922,4759,1642,2,9940.67
11923,4759,885,2,2312.22
11924,4760,1944,3,9180.74
11925,4760,84,3,6677.94
11926,4760,1111,1,7022.66
11927,4761,471,1,1505.67
11928,4761,1003,2,1108.3
11929,4761,1220,3,1192.14
11930,4761,1590,2,2532.1
11931,4762,145,3,2313.91
11932,4762,710,3,7035.58
11933,4763,832,2,8662.7
11934,4763,968,2,7617.31
11935,4764,1050,2,8065.47
11936,4764,1068,2,1092.65
11937,4764,1108,2,9519.97
11938,4765,1342,1,8523.32
11939,4765,749,2,6673.25
11940,4766,1797,2,3599.19
11941,4766,472,1,9026.25
11942,4766,1101,2,7584.45
11943,4767,1966,1,9345.31
11944,4767,516,1,3034.22
11945,4768,302,3,1823.76
11946,4768,442,3,7191.65
11947,4768,1257,3,1076.22
11948,4769,164,3,9245.66
11949,4770,1496,3,1004.61
11950,4770,1982,3,5976.19
11951,4770,857,1,126.36
11952,4770,1798,1,5743.42
11953,4771,1765,1,3372.86
11954,4772,746,3,3251.23
11955,4772,878,2,3186.39
11956,4772,1026,3,7231.61
11957,4772,926,3,4225.24
11958,4773,70,2,5544.9
11959,4773,1017,3,274.76
11960,4774,1351,1,1994.79
11961,4774,409,3,4921.88
11962,4774,577,1,1198.99
11963,4774,1050,1,8065.47
11964,4775,814,3,9437.69
11965,4775,1208,3,1732.25
11966,4776,1378,2,1154.77
11967,4776,1190,1,7375.95
11968,4776,125,1,9458.36
11969,4777,1839,1,4941.66
11970,4778,205,1,4986.88
11971,4779,1963,3,5749.33
11972,4780,1835,2,1166.15
11973,4780,1295,2,7365.21
11974,4781,1533,1,4374.49
11975,4781,409,1,4921.88
11976,4781,348,3,9087.85
11977,4781,914,1,4054.39
11978,4782,1201,3,5542.12
11979,4782,1287,3,6958.03
11980,4782,315,2,4022.53
11981,4783,96,1,8656.02
11982,4783,466,3,5744.33
11983,4783,326,1,9975.26
11984,4784,311,3,6042.36
11985,4784,427,3,142.57
11986,4785,841,3,4077.75
11987,4786,1671,1,9898.6
11988,4786,117,2,5218.88
11989,4786,188,2,3947.14
11990,4787,420,3,763.04
11991,4787,450,2,8561.47
11992,4787,255,1,8714.8
11993,4787,3,1,8402.57
11994,4788,1695,3,9119.34
11995,4788,285,3,6925.76
11996,4788,88,3,4214.6
11997,4789,389,1,4286.31
11998,4790,420,2,763.04
11999,4791,348,3,9087.85
12000,4791,1175,3,7992.32
12001,4792,1437,1,8338.86
12002,4792,1134,3,4241.44
12003,4792,1530,1,284.94
12004,4793,460,1,4248.68
12005,4793,758,2,4779.13
12006,4793,695,1,6517.88
12007,4794,1439,3,828.41
12008,4794,603,2,1159.96
12009,4794,1434,3,6305.31
12010,4795,1627,2,1900.13
12011,4795,739,2,4315.39
12012,4795,1215,3,7303.41
12013,4796,439,1,1369.89
12014,4797,1744,2,9157.21
12015,4797,573,2,1205.59
12016,4797,503,1,4839.29
12017,4797,1306,2,6325.23
12018,4798,629,1,6879.96
12019,4798,616,2,5977.67
12020,4798,1212,2,1668.67
12021,4798,759,2,3874.36
12022,4799,1303,1,275.65
12023,4799,317,2,5051.11
12024,4799,417,1,6673.56
12025,4800,1667,3,5597.15
12026,4800,1264,3,3333.87
12027,4801,113,2,9571.35
12028,4801,1758,1,9940.02
12029,4801,354,1,9201.56
12030,4801,1327,2,5252.24
12031,4802,1628,1,5640.63
12032,4803,247,2,4816.47
12033,4803,1473,1,9518.74
12034,4804,1561,1,606.38
12035,4804,971,3,9553.68
12036,4804,863,2,855.91
12037,4805,1939,3,9336.94
12038,4806,410,1,1002.98
12039,4806,1581,2,5127.82
12040,4806,1918,1,5892.25
12041,4807,220,3,5871.37
12042,4807,1652,2,6396.18
12043,4807,630,3,5411.05
12044,4808,1257,2,1076.22
12045,4809,992,2,6999.98
12046,4809,1245,3,6090.63
12047,4810,1913,2,9811.62
12048,4811,1346,2,6385.37
12049,4812,298,1,2811.68
12050,4812,1341,3,7392.13
12051,4812,1523,2,3563.43
12052,4813,463,2,9193.29
12053,4813,647,3,1131.58
12054,4813,149,3,1349.78
12055,4814,1654,2,1422.01
12056,4814,1006,3,9471.43
12057,4814,628,1,6085.41
12058,4814,749,1,6673.25
12059,4815,1434,3,6305.31
12060,4816,887,2,8947.66
12061,4817,1146,2,6733.79
12062,4817,158,1,3772.17
12063,4817,1170,2,9691.5
12064,4817,1798,2,5743.42
12065,4818,1363,2,2282.4
12066,4818,1760,2,1901.77
12067,4818,699,1,3951.27
12068,4819,785,1,5797.29
12069,4820,1257,2,1076.22
12070,4820,88,2,4214.6
12071,4820,1526,2,9154.89
12072,4820,1756,3,1942.91
12073,4821,719,1,5261.03
12074,4821,691,2,4541.45
12075,4821,123,1,934.65
12076,4822,1129,3,1705.76
12077,4822,306,2,9316.08
12078,4823,597,2,6799.32
12079,4823,682,1,6596.07
12080,4824,1933,2,6408.42
12081,4824,1642,2,9940.67
12082,4824,1148,3,1806.67
12083,4824,1960,1,7542.96
12084,4825,1141,3,4815.94
12085,4825,629,2,6879.96
12086,4826,1420,2,1272.58
12087,4827,650,2,9353.93
12088,4827,761,1,1839.71
12089,4827,1767,1,2284.2
12090,4828,1573,2,9664.65
12091,4828,652,3,1942.04
12092,4828,754,3,6571.68
12093,4828,444,3,8502.79
12094,4829,192,2,2696.42
12095,4829,902,1,8373.02
12096,4830,1308,2,4668.36
12097,4830,628,2,6085.41
12098,4830,1844,1,7839.04
12099,4831,1989,2,2158.19
12100,4831,900,1,1604.26
12101,4831,440,1,2064.35
12102,4832,659,2,4830.49
12103,4832,1324,2,9968.2
12104,4832,452,3,9455.27
12105,4833,1585,2,7307.65
12106,4833,1977,2,9991.04
12107,4833,1195,1,1432.36
12108,4833,978,2,8916.26
12109,4834,1185,1,8697.59
12110,4834,1420,3,1272.58
12111,4834,1035,2,3194.75
12112,4834,1523,3,3563.43
12113,4835,1108,3,9519.97
12114,4835,1599,1,8443.11
12115,4835,1052,3,1823.65
12116,4835,1928,3,3202.45
12117,4836,1721,3,6943.43
12118,4836,202,2,9574.27
12119,4836,1190,2,7375.95
12120,4837,1521,2,9360.94
12121,4838,1439,2,828.41
12122,4838,1526,3,9154.89
12123,4838,1711,1,9196.62
12124,4838,1827,3,8935.69
12125,4839,1141,1,4815.94
12126,4839,816,1,4935.01
12127,4839,1469,1,4732.82
12128,4840,1489,3,9817.74
12129,4840,182,3,2811.31
12130,4840,862,1,3094.22
12131,4841,1608,2,6497.04
12132,4841,960,2,2317.8
12133,4841,1668,3,3785.02
12134,4841,1925,3,505.45
12135,4842,1177,1,4328.39
12136,4843,1638,2,1851.15
12137,4843,783,2,3905.16
12138,4843,214,2,8892.74
12139,4843,936,1,2410.25
12140,4844,1289,3,878.61
12141,4845,341,1,2124.53
12142,4846,1265,1,3719.81
12143,4847,330,1,3381.83
12144,4848,1949,1,1652.56
12145,4849,648,1,901.18
12146,4849,160,2,8736.14
12147,4849,278,2,6709.58
12148,4850,1737,2,2176.1
12149,4850,1,1,408.17
12150,4850,1265,1,3719.81
12151,4851,959,1,7920.1
12152,4851,1797,1,3599.19
12153,4852,939,1,1348.34
12154,4852,620,1,6470.35
12155,4852,1667,2,5597.15
12156,4853,110,2,7816.93
12157,4853,820,3,8793.96
12158,4854,1935,3,8374.34
12159,4854,1349,1,3097.19
12160,4854,653,3,4516.86
12161,4854,1103,1,8865.36
12162,4855,1659,1,4910.4
12163,4855,1903,1,7830.84
12164,4856,817,2,6171.43
12165,4857,1397,3,7064.49
12166,4857,585,2,4610.71
12167,4858,1187,2,1794.06
12168,4858,1903,2,7830.84
12169,4859,784,2,2123.66
12170,4859,1691,1,4497.67
12171,4859,297,2,1823.68
12172,4860,1933,3,6408.42
12173,4861,1910,2,8775.1
12174,4862,1232,2,9132.47
12175,4862,1440,1,4988.52
12176,4862,1976,1,9529.22
12177,4863,1946,3,5639.72
12178,4864,1035,1,3194.75
12179,4865,1985,2,2382.43
12180,4865,1229,3,1346.32
12181,4865,1857,2,2531.09
12182,4866,728,1,6602.94
12183,4867,1066,2,2216.91
12184,4867,1059,3,5897.25
12185,4867,1039,1,4919.39
12186,4868,1038,3,4507.18
12187,4868,142,1,567.2
12188,4868,1572,3,7433.64
12189,4869,1547,3,7790.84
12190,4870,1950,2,8300.29
12191,4870,336,2,7859.16
12192,4871,1319,1,3847.43
12193,4872,218,2,1078.93
12194,4872,1054,3,7104.67
12195,4872,697,1,6465.72
12196,4873,717,2,3208.12
12197,4873,389,1,4286.31
12198,4873,471,1,1505.67
12199,4873,1102,2,6423.91
12200,4874,674,2,1224.79
12201,4875,1156,2,8811.55
12202,4875,543,3,2631.55
12203,4876,1066,2,2216.91
12204,4876,843,2,5160.11
12205,4877,240,3,2895.03
12206,4877,1236,1,8800.14
12207,4877,356,1,1720.31
12208,4877,1997,1,2766.88
12209,4878,1148,1,1806.67
12210,4878,1131,3,8047.19
12211,4878,915,3,383.93
12212,4878,1500,1,2177.06
12213,4879,52,2,2064.68
12214,4879,1305,3,4490.1
12215,4879,634,2,2880.09
12216,4879,323,1,1547.63
12217,4880,1849,1,1605.04
12218,4880,1216,1,7111.97
12219,4880,1501,2,2482.21
12220,4881,722,3,6333.41
12221,4881,70,3,5544.9
12222,4881,791,1,8035.22
12223,4881,1695,3,9119.34
12224,4882,1019,2,9286.86
12225,4882,1465,2,7732.14
12226,4883,1631,3,8322.89
12227,4883,386,1,367.96
12228,4883,223,1,2964.35
12229,4884,1296,1,9332.71
12230,4884,1253,3,4062.43
12231,4884,1470,3,4013.17
12232,4885,1659,3,4910.4
12233,4885,12,3,6284.27
12234,4885,515,1,4394.96
12235,4885,818,2,8409.18
12236,4886,1011,1,6972.92
12237,4886,582,1,3505.8
12238,4886,216,3,4908.07
12239,4887,466,2,5744.33
12240,4887,868,2,3345.9
12241,4887,258,1,5307.49
12242,4888,1711,2,9196.62
12243,4889,363,3,1730.4
12244,4889,1581,1,5127.82
12245,4889,1263,2,9166.96
12246,4890,1576,2,4821.82
12247,4890,816,3,4935.01
12248,4891,1550,1,6212.53
12249,4892,655,3,5888.08
12250,4892,1160,3,4840.88
12251,4892,808,1,2403.03
12252,4892,913,3,7094.32
12253,4893,1915,1,176.75
12254,4893,1112,1,4573.82
12255,4893,341,2,2124.53
12256,4893,73,2,7119.29
12257,4894,1461,3,3160.19
12258,4894,1887,3,6114.96
12259,4894,1939,1,9336.94
12260,4894,1781,2,9188.4
12261,4895,1415,3,2681.67
12262,4895,1985,3,2382.43
12263,4896,1042,1,7813.0
12264,4896,968,2,7617.31
12265,4896,179,2,6976.92
12266,4897,808,3,2403.03
12267,4898,1772,3,7978.06
12268,4899,95,3,4933.4
12269,4899,435,2,1338.11
12270,4899,168,3,8786.55
12271,4900,924,1,3541.19
12272,4900,78,1,4104.45
12273,4900,1267,2,2806.49
12274,4901,844,2,7357.47
12275,4901,272,2,2950.32
12276,4901,1066,1,2216.91
12277,4902,1109,1,218.15
12278,4902,1843,3,3278.49
12279,4902,175,1,1556.44
12280,4903,760,1,5126.53
12281,4903,2000,2,263.97
12282,4903,635,2,1574.08
12283,4904,437,2,9506.3
12284,4904,1443,3,1351.81
12285,4905,835,3,7394.94
12286,4905,312,2,4131.98
12287,4905,27,1,884.81
12288,4906,1059,3,5897.25
12289,4906,696,3,9782.49
12290,4907,1863,2,7805.33
12291,4907,861,3,4194.84
12292,4907,1838,2,4478.46
12293,4907,1067,1,6902.78
12294,4908,1859,3,5276.86
12295,4908,281,1,8161.78
12296,4908,1114,1,3366.6
12297,4909,1053,2,2449.12
12298,4909,601,3,6117.29
12299,4909,1626,1,5157.99
12300,4910,459,2,534.18
12301,4910,1791,1,6769.22
12302,4911,642,3,6515.36
12303,4911,1278,2,9592.05
12304,4912,173,1,5530.43
12305,4912,1954,2,5538.21
12306,4912,1449,1,1973.81
12307,4913,1070,3,8633.36
12308,4913,1933,2,6408.42
12309,4913,1541,1,4175.6
12310,4913,29,3,375.79
12311,4914,800,2,5823.25
12312,4915,957,3,9710.25
12313,4915,1915,1,176.75
12314,4915,1174,3,2590.82
12315,4916,1952,1,4150.09
12316,4917,1693,3,7672.04
12317,4918,138,1,289.02
12318,4919,1406,3,5877.71
12319,4919,1801,1,3073.59
12320,4919,1698,3,2301.49
12321,4919,383,3,7682.78
12322,4920,1507,2,2289.02
12323,4921,1514,2,4949.03
12324,4921,576,1,8420.88
12325,4921,1792,3,2146.39
12326,4922,1335,3,3656.34
12327,4923,1192,3,1503.41
12328,4923,1665,3,1006.75
12329,4924,20,3,5453.79
12330,4924,1526,3,9154.89
12331,4924,981,3,6278.1
12332,4924,1735,1,3052.69
12333,4925,1253,1,4062.43
12334,4925,356,1,1720.31
12335,4925,30,2,8797.09
12336,4926,137,3,846.34
12337,4926,330,1,3381.83
12338,4926,1222,3,8365.69
12339,4926,1302,3,6359.51
12340,4927,1422,2,1960.98
12341,4927,1875,1,6979.08
12342,4927,744,2,652.45
12343,4927,993,3,4615.24
12344,4928,903,3,401.72
12345,4929,746,3,3251.23
12346,4929,1855,3,324.83
12347,4930,558,2,7655.27
12348,4930,262,3,3535.59
12349,4930,763,1,306.15
12350,4931,1430,1,170.17
12351,4931,1757,1,9817.42
12352,4932,1128,2,9909.19
12353,4933,1434,2,6305.31
12354,4933,12,3,6284.27
12355,4933,1167,1,371.39
12356,4934,79,1,8923.28
12357,4934,1263,2,9166.96
12358,4934,434,1,9419.63
12359,4934,753,3,7951.19
12360,4935,912,1,3378.71
12361,4935,821,1,4814.36
12362,4935,1813,2,6863.7
12363,4936,247,2,4816.47
12364,4936,220,1,5871.37
12365,4936,1949,2,1652.56
12366,4937,1659,3,4910.4
12367,4938,1479,2,217.31
12368,4938,1680,1,1019.87
12369,4939,872,1,3830.22
12370,4939,253,1,4910.03
12371,4940,1328,3,3978.11
12372,4940,372,2,4427.15
12373,4940,12,3,6284.27
12374,4940,1910,1,8775.1
12375,4941,873,1,5426.57
12376,4941,337,3,4820.22
12377,4941,1698,2,2301.49
12378,4941,19,1,2105.0
12379,4942,484,3,8114.47
12380,4942,662,2,8868.89
12381,4942,1125,3,7816.87
12382,4942,942,3,6918.79
12383,4943,699,1,3951.27
12384,4943,1176,3,9165.56
12385,4943,194,1,5714.85
12386,4944,1678,2,2884.68
12387,4945,1626,3,5157.99
12388,4945,138,2,289.02
12389,4946,985,1,9701.51
12390,4946,1089,1,6487.21
12391,4946,291,1,680.0
12392,4946,1112,2,4573.82
12393,4947,1726,2,4130.52
12394,4947,14,3,7113.45
12395,4948,1391,2,8100.42
12396,4948,68,1,6461.08
12397,4949,1738,2,5620.25
12398,4950,635,2,1574.08
12399,4951,588,1,7634.4
12400,4951,25,1,5549.89
12401,4951,1763,3,9544.99
12402,4951,1148,1,1806.67
12403,4952,100,2,4399.38
12404,4952,54,1,6057.23
12405,4952,290,2,4240.72
12406,4952,188,1,3947.14
12407,4953,535,1,255.21
12408,4953,459,2,534.18
12409,4953,1980,2,2790.45
12410,4954,860,3,8399.2
12411,4954,1055,3,8653.44
12412,4954,885,3,2312.22
12413,4955,986,1,5615.12
12414,4955,1959,2,4925.44
12415,4956,89,2,9900.48
12416,4956,286,2,8029.93
12417,4956,887,1,8947.66
12418,4956,679,3,302.18
12419,4957,1198,3,4379.63
12420,4957,1158,2,426.76
12421,4957,1080,2,6401.44
12422,4957,269,1,2948.21
12423,4958,1717,3,3373.36
12424,4958,685,1,1192.75
12425,4958,775,2,4624.15
12426,4959,1046,1,4111.37
12427,4959,473,2,2971.97
12428,4960,1071,1,1741.54
12429,4961,1958,1,8443.53
12430,4961,390,1,9475.27
12431,4961,1216,1,7111.97
12432,4962,284,3,8357.74
12433,4962,1400,2,8507.16
12434,4962,1449,2,1973.81
12435,4962,1599,3,8443.11
12436,4963,283,3,5492.84
12437,4964,522,3,8687.29
12438,4964,1573,3,9664.65
12439,4964,1566,3,4573.8
12440,4964,356,3,1720.31
12441,4965,498,1,6086.14
12442,4965,1617,1,1809.17
12443,4966,1383,3,2490.22
12444,4967,1794,3,4960.92
12445,4967,1252,3,2323.88
12446,4967,1626,1,5157.99
12447,4967,282,1,7864.05
12448,4968,891,3,1284.83
12449,4969,1466,2,7821.99
12450,4969,1765,1,3372.86
12451,4969,405,2,5272.16
12452,4970,919,2,8719.18
12453,4971,1425,2,3670.13
12454,4971,1702,2,6600.75
12455,4971,1110,2,4592.58
12456,4971,1289,2,878.61
12457,4972,215,3,839.4
12458,4972,1236,2,8800.14
12459,4972,933,1,7325.54
12460,4972,623,1,158.2
12461,4973,187,3,8399.45
12462,4973,1741,2,3829.42
12463,4973,238,3,5879.12
12464,4974,346,2,496.42
12465,4974,1580,1,3231.4
12466,4974,648,1,901.18
12467,4974,1182,2,914.46
12468,4975,923,1,5355.35
12469,4975,1305,1,4490.1
12470,4975,1720,1,9912.13
12471,4975,464,1,5053.9
12472,4976,769,1,4108.09
12473,4976,581,1,5887.54
12474,4977,1317,2,7608.38
12475,4977,880,2,8420.12
12476,4977,1091,3,5567.88
12477,4978,1013,1,2310.18
12478,4978,1326,1,5723.48
12479,4978,698,1,3545.78
12480,4978,1211,2,5656.76
12481,4979,1960,1,7542.96
12482,4979,1436,1,6585.97
12483,4979,1978,1,7778.04
12484,4979,428,2,7908.06
12485,4980,780,1,1116.03
12486,4981,1755,2,4332.01
12487,4981,343,3,3847.65
12488,4981,104,3,8946.92
12489,4982,69,3,3070.85
12490,4982,699,1,3951.27
12491,4982,157,2,3412.62
12492,4982,286,2,8029.93
12493,4983,746,3,3251.23
12494,4983,1989,3,2158.19
12495,4983,1699,1,4179.29
12496,4984,481,2,8137.05
12497,4984,535,1,255.21
12498,4984,1592,2,7132.58
12499,4984,1020,1,1638.3
12500,4985,1488,3,2106.96
12501,4986,842,1,4541.91
12502,4986,350,2,8529.42
12503,4987,1867,3,9142.01
12504,4987,1287,3,6958.03
12505,4988,1437,2,8338.86
12506,4988,948,1,4901.09
12507,4988,762,3,9443.39
12508,4989,1551,2,2879.56
12509,4989,1413,3,9700.51
12510,4989,1233,1,1176.46
12511,4989,1699,2,4179.29
12512,4990,700,1,9217.14
12513,4990,536,2,6425.49
12514,4991,821,1,4814.36
12515,4992,158,1,3772.17
12516,4992,375,2,2940.06
12517,4992,1790,1,8921.82
12518,4992,1870,2,8952.24
12519,4993,222,1,1699.56
12520,4993,1115,2,7631.59
12521,4993,798,1,3572.86
12522,4993,1974,3,9917.78
12523,4994,859,3,9171.61
12524,4995,836,3,5890.65
12525,4996,1319,1,3847.43
12526,4996,399,1,4804.42
12527,4996,371,1,8678.08
12528,4996,1646,1,6901.47
12529,4997,1935,2,8374.34
12530,4997,856,3,2685.39
12531,4997,777,3,941.53
12532,4997,486,2,7020.3
12533,4998,1520,2,1681.99
12534,4999,274,3,941.52
12535,5000,580,2,9770.31
12536,5000,1461,1,3160.19
12537,5001,1178,1,5611.41
12538,5002,419,1,2153.06
12539,5002,1217,1,3040.96
12540,5002,78,3,4104.45
12541,5002,80,2,8393.99
12542,5003,1990,3,8263.07
12543,5003,1325,1,6691.5
12544,5003,311,3,6042.36
12545,5004,1759,1,4432.55
12546,5004,14,3,7113.45
12547,5005,791,1,8035.22
12548,5005,620,3,6470.35
12549,5005,168,3,8786.55
12550,5006,1934,3,3482.35
12551,5006,736,2,1657.68
12552,5006,1192,3,1503.41
12553,5006,1359,2,8164.37
12554,5007,1829,2,1592.3
12555,5008,546,3,6587.63
12556,5009,1420,3,1272.58
12557,5010,130,1,6599.8
12558,5010,1725,1,7897.5
12559,5011,1523,3,3563.43
12560,5011,26,3,8626.32
12561,5012,1404,2,8203.58
12562,5012,446,3,9353.29
12563,5013,1674,1,6436.04
12564,5013,1344,2,8030.28
12565,5013,693,2,4931.24
12566,5013,966,3,950.03
12567,5014,825,3,7688.65
12568,5014,785,2,5797.29
12569,5014,1581,2,5127.82
12570,5015,65,3,6659.21
12571,5015,1907,2,1969.31
12572,5016,334,2,7143.83
12573,5016,1336,2,1538.19
12574,5017,1844,3,7839.04
12575,5018,589,2,384.6
12576,5018,1977,2,9991.04
12577,5018,1631,3,8322.89
12578,5019,922,1,4371.01
12579,5019,229,3,3086.49
12580,5019,856,1,2685.39
12581,5019,1374,3,3348.41
12582,5020,1822,3,9051.95
12583,5020,624,3,2515.95
12584,5020,1958,3,8443.53
12585,5021,831,2,3718.02
12586,5022,1212,1,1668.67
12587,5022,1817,2,5801.16
12588,5022,595,1,7238.93
12589,5023,1079,2,3794.45
12590,5023,38,2,6647.39
12591,5023,372,2,4427.15
12592,5023,1726,2,4130.52
12593,5024,1317,3,7608.38
12594,5024,563,3,2350.04
12595,5025,25,1,5549.89
12596,5025,84,3,6677.94
12597,5025,424,3,4734.43
12598,5026,534,2,4139.94
12599,5026,1670,3,7062.96
12600,5027,18,3,6308.49
12601,5028,1911,2,9551.09
12602,5029,321,1,6076.66
12603,5029,168,3,8786.55
12604,5029,1648,2,8670.3
12605,5030,1419,1,8739.86
12606,5030,432,3,8760.4
12607,5031,966,2,950.03
12608,5032,590,3,3983.32
12609,5032,1626,2,5157.99
12610,5032,385,2,4320.75
12611,5032,1624,3,4855.8
12612,5033,253,1,4910.03
12613,5034,1330,2,396.1
12614,5034,1166,3,5551.42
12615,5034,1709,1,2872.4
12616,5034,302,3,1823.76
12617,5035,1855,2,324.83
12618,5035,390,3,9475.27
12619,5035,1352,2,4674.03
12620,5036,1285,1,8105.89
12621,5036,1108,1,9519.97
12622,5036,619,2,5692.31
12623,5036,839,2,958.96
12624,5037,853,2,5366.15
12625,5037,1240,1,6202.92
12626,5037,276,2,9815.25
12627,5038,772,2,2201.44
12628,5039,527,1,8369.18
12629,5039,1012,3,4736.15
12630,5039,1899,1,7463.07
12631,5039,1828,1,4986.33
12632,5040,1515,1,8318.34
12633,5040,1659,1,4910.4
12634,5040,1783,3,5868.57
12635,5040,1668,3,3785.02
12636,5041,1060,2,8444.73
12637,5041,1153,3,8361.73
12638,5041,101,2,8154.21
12639,5042,839,2,958.96
12640,5042,654,1,5054.71
12641,5042,544,3,7910.96
12642,5042,1152,2,2597.09
12643,5043,66,1,7762.83
12644,5043,581,2,5887.54
12645,5044,1675,3,8683.97
12646,5044,921,1,449.24
12647,5044,51,2,9368.47
12648,5044,1718,1,7609.07
12649,5045,107,3,9280.21
12650,5046,433,2,9685.98
12651,5046,713,3,8207.11
12652,5046,894,2,9355.86
12653,5047,1021,1,6317.89
12654,5047,1238,1,5322.13
12655,5048,1034,2,4939.92
12656,5048,789,1,9022.29
12657,5048,1472,1,6262.64
12658,5048,1575,3,4224.73
12659,5049,557,1,6936.04
12660,5049,638,1,5277.42
12661,5049,754,1,6571.68
12662,5050,861,1,4194.84
12663,5050,1866,1,4979.59
12664,5051,1234,1,8213.96
12665,5051,1472,3,6262.64
12666,5051,1048,2,9511.87
12667,5051,983,2,7414.97
12668,5052,1089,2,6487.21
12669,5052,408,2,5211.56
12670,5052,1216,2,7111.97
